date,model,horizon,forecast,actual
2025-01-01,AR+_lags,1,0.23133655727740865,0.27138876611314533
2025-01-01,AR_ranks,1,0.2740835297852567,0.27138876611314533
2025-02-01,RW,1,0.27138876611314533,0.28058284616133317
2025-02-01,AR(1) on YoY,1,0.26716000639717563,0.28058284616133317
2025-02-01,AR_lags,1,0.2800528322321255,0.28058284616133317
2025-02-01,AR+_lags,1,0.280052832232123,0.28058284616133317
2025-02-01,AR_ranks,1,0.32444052626048386,0.28058284616133317
2025-03-01,RW,1,0.28058284616133317,0.281476756755709
2025-03-01,AR(1) on YoY,1,0.2764250445427517,0.281476756755709
2025-03-01,AR_lags,1,0.3449553006401114,0.281476756755709
2025-03-01,AR+_lags,1,0.34495530064010854,0.281476756755709
2025-03-01,AR_ranks,1,0.3193560723136139,0.281476756755709
2025-04-01,RW,1,0.281476756755709,0.27952062149974033
2025-04-01,AR(1) on YoY,1,0.2774000851507674,0.27952062149974033
2025-04-01,AR_lags,1,0.32465333255881174,0.27952062149974033
2025-04-01,AR+_lags,1,0.32465333255880857,0.27952062149974033
2025-04-01,AR_ranks,1,0.3172882470745894,0.27952062149974033
2025-05-01,RW,1,0.27952062149974033,0.26066041961345654
2025-05-01,AR(1) on YoY,1,0.2755216393623731,0.26066041961345654
2025-05-01,AR_lags,1,0.22889205705933272,0.26066041961345654
2025-05-01,AR+_lags,1,0.22889205705933233,0.26066041961345654
2025-05-01,AR_ranks,1,0.3143449255162887,0.26066041961345654
2025-06-01,RW,1,0.26066041961345654,0.2420820599552694
2025-06-01,AR(1) on YoY,1,0.25676049928566225,0.2420820599552694
2025-06-01,AR_lags,1,0.22801543895045942,0.2420820599552694
2025-06-01,AR+_lags,1,0.2280154389504589,0.2420820599552694
2025-06-01,AR_ranks,1,0.3049494275349067,0.2420820599552694
2025-07-01,RW,1,0.2420820599552694,0.21637440026202417
2025-07-01,AR(1) on YoY,1,0.23833317487459052,0.21637440026202417
2025-07-01,AR_lags,1,0.23128351620872492,0.21637440026202417
2025-07-01,AR+_lags,1,0.23128351620872445,0.21637440026202417
2025-07-01,AR_ranks,1,0.28646723802109886,0.21637440026202417
2025-08-01,RW,1,0.21637440026202417,0.24470193554448164
2025-08-01,AR(1) on YoY,1,0.2128882375059226,0.24470193554448164
2025-08-01,AR_lags,1,0.23866768527825302,0.24470193554448164
2025-08-01,AR+_lags,1,0.23866768527825205,0.24470193554448164
2025-08-01,AR_ranks,1,0.23792903625093953,0.24470193554448164
2025-09-01,RW,1,0.24470193554448164,0.25861313471869557
2025-09-01,AR(1) on YoY,1,0.2409866316246436,0.25861313471869557
2025-09-01,AR_lags,1,0.21996571357126074,0.25861313471869557
2025-09-01,AR+_lags,1,0.2199657135712601,0.25861313471869557
2025-09-01,AR_ranks,1,0.21506231912702148,0.25861313471869557
2025-10-01,RW,1,0.25861313471869557,0.23614068089886273
2025-10-01,AR(1) on YoY,1,0.2548664159965234,0.23614068089886273
2025-10-01,AR_lags,1,0.22318910444212012,0.23614068089886273
2025-10-01,AR+_lags,1,0.22318910444211948,0.23614068089886273
2025-10-01,AR_ranks,1,0.2460342634470129,0.23614068089886273
2025-11-01,RW,1,0.23614068089886273,0.19509726301295918
2025-11-01,AR(1) on YoY,1,0.23257672841270102,0.19509726301295918
2025-11-01,AR_lags,1,0.20403327449653832,0.19509726301295918
2025-11-01,AR+_lags,1,0.20403327449653744,0.19509726301295918
2025-11-01,AR_ranks,1,0.267465797372154,0.19509726301295918
2025-12-01,RW,1,0.19509726301295918,0.173892148250158
2025-12-01,AR(1) on YoY,1,0.19198751165893896,0.173892148250158
2025-12-01,AR_lags,1,0.16484170108691146,0.173892148250158
2025-12-01,AR+_lags,1,0.16484170108691057,0.173892148250158
2025-12-01,AR_ranks,1,0.2323918627040198,0.173892148250158
2026-01-01,RW,1,0.173892148250158,0.15355821341334064
2026-01-01,AR(1) on YoY,1,0.1711141046969534,0.15355821341334064
2026-01-01,AR_lags,1,0.1436798495423298,0.15355821341334064
2026-01-01,AR+_lags,1,0.143679849542329,0.15355821341334064
2026-01-01,AR_ranks,1,0.20090074833173707,0.15355821341334064
2026-02-01,RW,1,0.15355821341334064,0.16250679118174163
2026-02-01,AR(1) on YoY,1,0.1511358726798636,0.16250679118174163
2026-02-01,AR_lags,1,0.15669680456884777,0.16250679118174163
2026-02-01,AR+_lags,1,0.15669680456884702,0.16250679118174163
2026-02-01,AR_ranks,1,0.1801937829524852,0.16250679118174163
2026-03-01,RW,1,0.16250679118174163,
2026-03-01,AR(1) on YoY,1,0.15994229284577272,
2026-03-01,AR_lags,1,0.2016587697754221,
2026-03-01,AR+_lags,1,0.2016587697754212,
2026-03-01,AR_ranks,1,0.1609366687066906,
2005-03-01,RW,3,-0.010736370211628099,-0.016303491619066673
2005-03-01,AR(1) on YoY,3,-0.010413061732525458,-0.016303491619066673
2005-03-01,AR_lags,3,-0.012592202593105463,-0.016303491619066673
2005-03-01,AR+_lags,3,-0.012868314129602447,-0.016303491619066673
2005-03-01,AR_ranks,3,-0.020912876395178814,-0.016303491619066673
2005-04-01,RW,3,0.0024824615043902063,-0.01483576946667379
2005-04-01,AR(1) on YoY,3,0.0008300686792425919,-0.01483576946667379
2005-04-01,AR_lags,3,-0.01425724514882052,-0.01483576946667379
2005-04-01,AR+_lags,3,-0.014569540361505432,-0.01483576946667379
2005-04-01,AR_ranks,3,-0.007527733217690919,-0.01483576946667379
2005-05-01,RW,3,0.01014301883603963,-0.0164117787998667
2005-05-01,AR(1) on YoY,3,0.00755182512020316,-0.0164117787998667
2005-05-01,AR_lags,3,0.004174294404968519,-0.0164117787998667
2005-05-01,AR+_lags,3,0.0035839557851209546,-0.0164117787998667
2005-05-01,AR_ranks,3,0.0005012792050537937,-0.0164117787998667
2005-06-01,RW,3,-0.016303491619066673,-0.01824729937550303
2005-06-01,AR(1) on YoY,3,-0.015002421501408587,-0.01824729937550303
2005-06-01,AR_lags,3,-0.007348508104633584,-0.01824729937550303
2005-06-01,AR+_lags,3,-0.006555925406084993,-0.01824729937550303
2005-06-01,AR_ranks,3,0.01319794961275265,-0.01824729937550303
2005-07-01,RW,3,-0.01483576946667379,-0.009523721669046914
2005-07-01,AR(1) on YoY,3,-0.013879138560024552,-0.009523721669046914
2005-07-01,AR_lags,3,-0.020952198566233007,-0.009523721669046914
2005-07-01,AR+_lags,3,-0.0209530056856167,-0.009523721669046914
2005-07-01,AR_ranks,3,-0.008027178223695853,-0.009523721669046914
2005-08-01,RW,3,-0.0164117787998667,-0.009732703131234052
2005-08-01,AR(1) on YoY,3,-0.015402495427302569,-0.009732703131234052
2005-08-01,AR_lags,3,-0.01289633473840054,-0.009732703131234052
2005-08-01,AR+_lags,3,-0.013047931984034531,-0.009732703131234052
2005-08-01,AR_ranks,3,-0.003902220431123947,-0.009732703131234052
2005-09-01,RW,3,-0.01824729937550303,-0.016643081146180034
2005-09-01,AR(1) on YoY,3,-0.016987720491589753,-0.016643081146180034
2005-09-01,AR_lags,3,-0.021861858949871447,-0.016643081146180034
2005-09-01,AR+_lags,3,-0.021474391406900297,-0.016643081146180034
2005-09-01,AR_ranks,3,-0.009276753935018044,-0.016643081146180034
2005-10-01,RW,3,-0.009523721669046914,-0.013210394453840498
2005-10-01,AR(1) on YoY,3,-0.00953286204388044,-0.013210394453840498
2005-10-01,AR_lags,3,-0.02439379498975029,-0.013210394453840498
2005-10-01,AR+_lags,3,-0.024576847323652652,-0.013210394453840498
2005-10-01,AR_ranks,3,-0.013177361148383623,-0.013210394453840498
2005-11-01,RW,3,-0.009732703131234052,-0.0011286262341296076
2005-11-01,AR(1) on YoY,3,-0.009665336567228037,-0.0011286262341296076
2005-11-01,AR_lags,3,-0.0012056123438753136,-0.0011286262341296076
2005-11-01,AR+_lags,3,-0.0015707730442989557,-0.0011286262341296076
2005-11-01,AR_ranks,3,-0.008434482679284094,-0.0011286262341296076
2005-12-01,RW,3,-0.016643081146180034,0.002733325026634444
2005-12-01,AR(1) on YoY,3,-0.015537808660856947,0.002733325026634444
2005-12-01,AR_lags,3,-0.0034887717599637012,0.002733325026634444
2005-12-01,AR+_lags,3,-0.0033660995084862253,0.002733325026634444
2005-12-01,AR_ranks,3,-0.008695428347042948,0.002733325026634444
2006-01-01,RW,3,-0.013210394453840498,-0.006931439121760086
2006-01-01,AR(1) on YoY,3,-0.012648796303106554,-0.006931439121760086
2006-01-01,AR_lags,3,-0.022733592222473748,-0.006931439121760086
2006-01-01,AR+_lags,3,-0.02229899201806109,-0.006931439121760086
2006-01-01,AR_ranks,3,-0.013731728111868444,-0.006931439121760086
2006-02-01,RW,3,-0.0011286262341296076,0.001656917650113184
2006-02-01,AR(1) on YoY,3,-0.0023122969012422502,0.001656917650113184
2006-02-01,AR_lags,3,-0.007058199256553185,0.001656917650113184
2006-02-01,AR+_lags,3,-0.0076697395391125255,0.001656917650113184
2006-02-01,AR_ranks,3,-0.013474565449238102,0.001656917650113184
2006-03-01,RW,3,0.002733325026634444,0.019664744371109915
2006-03-01,AR(1) on YoY,3,0.0011059592997556126,0.019664744371109915
2006-03-01,AR_lags,3,0.00760550505933047,0.019664744371109915
2006-03-01,AR+_lags,3,0.0076048896269480006,0.019664744371109915
2006-03-01,AR_ranks,3,0.005755237490041448,0.019664744371109915
2006-04-01,RW,3,-0.006931439121760086,0.021738978192094766
2006-04-01,AR(1) on YoY,3,-0.007063183575773608,0.021738978192094766
2006-04-01,AR_lags,3,0.008734250348353562,0.021738978192094766
2006-04-01,AR+_lags,3,0.009174754801589878,0.021738978192094766
2006-04-01,AR_ranks,3,0.01235647073201847,0.021738978192094766
2006-05-01,RW,3,0.001656917650113184,0.029179337220538077
2006-05-01,AR(1) on YoY,3,0.0002607401622858761,0.029179337220538077
2006-05-01,AR_lags,3,0.013067054173933865,0.029179337220538077
2006-05-01,AR+_lags,3,0.012955998602840269,0.029179337220538077
2006-05-01,AR_ranks,3,0.010791163429946005,0.029179337220538077
2006-06-01,RW,3,0.019664744371109915,0.022885157411482265
2006-06-01,AR(1) on YoY,3,0.015699686809975976,0.022885157411482265
2006-06-01,AR_lags,3,0.017955607233934353,0.022885157411482265
2006-06-01,AR+_lags,3,0.017282384054755944,0.022885157411482265
2006-06-01,AR_ranks,3,0.017577834253439104,0.022885157411482265
2006-07-01,RW,3,0.021738978192094766,0.012984987397191006
2006-07-01,AR(1) on YoY,3,0.017667591331260182,0.012984987397191006
2006-07-01,AR_lags,3,0.01781462893432239,0.012984987397191006
2006-07-01,AR+_lags,3,0.017847354398974717,0.012984987397191006
2006-07-01,AR_ranks,3,0.03696561640303345,0.012984987397191006
2006-08-01,RW,3,0.029179337220538077,0.014756237855984011
2006-08-01,AR(1) on YoY,3,0.02420477309493371,0.014756237855984011
2006-08-01,AR_lags,3,0.027392453263419794,0.014756237855984011
2006-08-01,AR+_lags,3,0.02720396960851917,0.014756237855984011
2006-08-01,AR_ranks,3,0.0439966378262821,0.014756237855984011
2006-09-01,RW,3,0.022885157411482265,0.004168364873202712
2006-09-01,AR(1) on YoY,3,0.01891280203981518,0.004168364873202712
2006-09-01,AR_lags,3,0.034767088025210696,0.004168364873202712
2006-09-01,AR+_lags,3,0.03496204823649026,0.004168364873202712
2006-09-01,AR_ranks,3,0.051857116652687246,0.004168364873202712
2006-10-01,RW,3,0.012984987397191006,-0.0036122064102972473
2006-10-01,AR(1) on YoY,3,0.010458228556205415,-0.0036122064102972473
2006-10-01,AR_lags,3,0.022149593424815074,-0.0036122064102972473
2006-10-01,AR+_lags,3,0.022270403183436635,-0.0036122064102972473
2006-10-01,AR_ranks,3,0.04315803149605879,-0.0036122064102972473
2006-11-01,RW,3,0.014756237855984011,-0.013810011496799094
2006-11-01,AR(1) on YoY,3,0.01188614494321227,-0.013810011496799094
2006-11-01,AR_lags,3,0.009546971714708264,-0.013810011496799094
2006-11-01,AR+_lags,3,0.009313104250695025,-0.013810011496799094
2006-11-01,AR_ranks,3,0.027037384977525347,-0.013810011496799094
2006-12-01,RW,3,0.004168364873202712,-0.03268894225926614
2006-12-01,AR(1) on YoY,3,0.002786399866561541,-0.03268894225926614
2006-12-01,AR_lags,3,0.001262602169952847,-0.03268894225926614
2006-12-01,AR+_lags,3,0.0010859370375997,-0.03268894225926614
2006-12-01,AR_ranks,3,0.029571127573592187,-0.03268894225926614
2007-01-01,RW,3,-0.0036122064102972473,-0.009828450029591984
2007-01-01,AR(1) on YoY,3,-0.003912956196817182,-0.009828450029591984
2007-01-01,AR_lags,3,-0.016596303335058186,-0.009828450029591984
2007-01-01,AR+_lags,3,-0.016147227187617942,-0.009828450029591984
2007-01-01,AR_ranks,3,0.024895696276567285,-0.009828450029591984
2007-02-01,RW,3,-0.013810011496799094,-0.006478547164578963
2007-02-01,AR(1) on YoY,3,-0.01273098999528408,-0.006478547164578963
2007-02-01,AR_lags,3,-0.023546624409264427,-0.006478547164578963
2007-02-01,AR+_lags,3,-0.02356636589975615,-0.006478547164578963
2007-02-01,AR_ranks,3,0.023383188803858184,-0.006478547164578963
2007-03-01,RW,3,-0.03268894225926614,-0.006375499228809349
2007-03-01,AR(1) on YoY,3,-0.028959892655260635,-0.006375499228809349
2007-03-01,AR_lags,3,-0.035994907975565406,-0.006375499228809349
2007-03-01,AR+_lags,3,-0.035981087206764704,-0.006375499228809349
2007-03-01,AR_ranks,3,0.005332364574357691,-0.006375499228809349
2007-04-01,RW,3,-0.009828450029591984,-0.005890105927345661
2007-04-01,AR(1) on YoY,3,-0.009636447055936286,-0.005890105927345661
2007-04-01,AR_lags,3,-0.05820192169841463,-0.005890105927345661
2007-04-01,AR+_lags,3,-0.058256118891970396,-0.005890105927345661
2007-04-01,AR_ranks,3,-0.019447142446751078,-0.005890105927345661
2007-05-01,RW,3,-0.006478547164578963,-0.0054281149737563554
2007-05-01,AR(1) on YoY,3,-0.006753882993955591,-0.0054281149737563554
2007-05-01,AR_lags,3,-0.03346004277357111,-0.0054281149737563554
2007-05-01,AR+_lags,3,-0.03320892817843123,-0.0054281149737563554
2007-05-01,AR_ranks,3,-0.013629439712982886,-0.0054281149737563554
2007-06-01,RW,3,-0.006375499228809349,-0.0054342289411553795
2007-06-01,AR(1) on YoY,3,-0.006507916253076748,-0.0054342289411553795
2007-06-01,AR_lags,3,-0.005891548772129486,-0.0054342289411553795
2007-06-01,AR+_lags,3,-0.005775277082084862,-0.0054342289411553795
2007-06-01,AR_ranks,3,-0.01382693821807978,-0.0054342289411553795
2007-07-01,RW,3,-0.005890105927345661,0.013813557635463289
2007-07-01,AR(1) on YoY,3,-0.0060734258932288706,0.013813557635463289
2007-07-01,AR_lags,3,0.0034191308204190207,0.013813557635463289
2007-07-01,AR+_lags,3,0.003606812874948747,0.013813557635463289
2007-07-01,AR_ranks,3,-0.013178840102751863,0.013813557635463289
2007-08-01,RW,3,-0.0054281149737563554,0.03517797964793049
2007-08-01,AR(1) on YoY,3,-0.005675122226196815,0.03517797964793049
2007-08-01,AR_lags,3,0.010700158866457296,0.03517797964793049
2007-08-01,AR+_lags,3,0.010937949261374202,0.03517797964793049
2007-08-01,AR_ranks,3,-0.012708370515140222,0.03517797964793049
2007-09-01,RW,3,-0.0054342289411553795,0.06662479743408205
2007-09-01,AR(1) on YoY,3,-0.005673322830582124,0.06662479743408205
2007-09-01,AR_lags,3,0.029386999913555797,0.06662479743408205
2007-09-01,AR+_lags,3,0.02930954273315763,0.06662479743408205
2007-09-01,AR_ranks,3,-0.01164627318218562,0.06662479743408205
2007-10-01,RW,3,0.013813557635463289,0.06752653544394398
2007-10-01,AR(1) on YoY,3,0.010729679084658232,0.06752653544394398
2007-10-01,AR_lags,3,0.013803861790687108,0.06752653544394398
2007-10-01,AR+_lags,3,0.01391151993035207,0.06752653544394398
2007-10-01,AR_ranks,3,-0.010695863285669866,0.06752653544394398
2007-11-01,RW,3,0.03517797964793049,0.08001159405239082
2007-11-01,AR(1) on YoY,3,0.02904946025941293,0.08001159405239082
2007-11-01,AR_lags,3,0.04017956538031552,0.08001159405239082
2007-11-01,AR+_lags,3,0.040012322442233315,0.08001159405239082
2007-11-01,AR_ranks,3,0.03022534235961411,0.08001159405239082
2007-12-01,RW,3,0.06662479743408205,0.09719586776156437
2007-12-01,AR(1) on YoY,3,0.056068739569541226,0.09719586776156437
2007-12-01,AR_lags,3,0.08512517234281808,0.09719586776156437
2007-12-01,AR+_lags,3,0.084651981000595,0.09719586776156437
2007-12-01,AR_ranks,3,0.05439394231386981,0.09719586776156437
2008-01-01,RW,3,0.06752653544394398,0.07428865266378981
2008-01-01,AR(1) on YoY,3,0.057313037771428384,0.07428865266378981
2008-01-01,AR_lags,3,0.08736249011783859,0.07428865266378981
2008-01-01,AR+_lags,3,0.08713604784267164,0.07428865266378981
2008-01-01,AR_ranks,3,0.0900562296934595,0.07428865266378981
2008-02-01,RW,3,0.08001159405239082,0.12056465681232383
2008-02-01,AR(1) on YoY,3,0.06848933230607968,0.12056465681232383
2008-02-01,AR_lags,3,0.07748427744280345,0.12056465681232383
2008-02-01,AR+_lags,3,0.0773167243353318,0.12056465681232383
2008-02-01,AR_ranks,3,0.09619639302805194,0.12056465681232383
2008-03-01,RW,3,0.09719586776156437,0.1560257133671028
2008-03-01,AR(1) on YoY,3,0.08385036195396504,0.1560257133671028
2008-03-01,AR_lags,3,0.07525600208076012,0.1560257133671028
2008-03-01,AR+_lags,3,0.07448052022359941,0.1560257133671028
2008-03-01,AR_ranks,3,0.10515947616824478,0.1560257133671028
2008-04-01,RW,3,0.07428865266378981,0.2009473657324401
2008-04-01,AR(1) on YoY,3,0.06451663777104592,0.2009473657324401
2008-04-01,AR_lags,3,0.06346174835726649,0.2009473657324401
2008-04-01,AR+_lags,3,0.06439645789991365,0.2009473657324401
2008-04-01,AR_ranks,3,0.1041326931620249,0.2009473657324401
2008-05-01,RW,3,0.12056465681232383,0.20181438620400596
2008-05-01,AR(1) on YoY,3,0.10540011620556472,0.20181438620400596
2008-05-01,AR_lags,3,0.05192352842926589,0.20181438620400596
2008-05-01,AR+_lags,3,0.052456778428768495,0.20181438620400596
2008-05-01,AR_ranks,3,0.07909805213199825,0.20181438620400596
2008-06-01,RW,3,0.1560257133671028,0.19123750434451767
2008-06-01,AR(1) on YoY,3,0.13840749571025607,0.19123750434451767
2008-06-01,AR_lags,3,0.1263222414643279,0.19123750434451767
2008-06-01,AR+_lags,3,0.1263873025217528,0.19123750434451767
2008-06-01,AR_ranks,3,0.10570753864747087,0.19123750434451767
2008-07-01,RW,3,0.2009473657324401,0.15808223435563504
2008-07-01,AR(1) on YoY,3,0.18212362949171626,0.15808223435563504
2008-07-01,AR_lags,3,0.17941924533608694,0.15808223435563504
2008-07-01,AR+_lags,3,0.17953972157220527,0.15808223435563504
2008-07-01,AR_ranks,3,0.11923334332175867,0.15808223435563504
2008-08-01,RW,3,0.20181438620400596,0.08049481779967375
2008-08-01,AR(1) on YoY,3,0.1872307864833512,0.08049481779967375
2008-08-01,AR_lags,3,0.22191787422392964,0.08049481779967375
2008-08-01,AR+_lags,3,0.2220947298807498,0.08049481779967375
2008-08-01,AR_ranks,3,0.257689578269634,0.08049481779967375
2008-09-01,RW,3,0.19123750434451767,0.019677678107821173
2008-09-01,AR(1) on YoY,3,0.18005596299903742,0.019677678107821173
2008-09-01,AR_lags,3,0.2214602015787238,0.019677678107821173
2008-09-01,AR+_lags,3,0.22159561671503292,0.019677678107821173
2008-09-01,AR_ranks,3,0.2781860753524002,0.019677678107821173
2008-10-01,RW,3,0.15808223435563504,-0.0008909274214152774
2008-10-01,AR(1) on YoY,3,0.14775233457659656,-0.0008909274214152774
2008-10-01,AR_lags,3,0.19750229527599986,-0.0008909274214152774
2008-10-01,AR+_lags,3,0.19734661528644218,-0.0008909274214152774
2008-10-01,AR_ranks,3,0.28353966253515533,-0.0008909274214152774
2008-11-01,RW,3,0.08049481779967375,-0.007396794565295295
2008-11-01,AR(1) on YoY,3,0.07376296733217495,-0.007396794565295295
2008-11-01,AR_lags,3,0.15704863118522547,-0.007396794565295295
2008-11-01,AR+_lags,3,0.15497821238765502,-0.007396794565295295
2008-11-01,AR_ranks,3,0.1399161296765499,-0.007396794565295295
2008-12-01,RW,3,0.019677678107821173,-0.01320240820092966
2008-12-01,AR(1) on YoY,3,0.018522044600973498,-0.01320240820092966
2008-12-01,AR_lags,3,0.0824114184303505,-0.01320240820092966
2008-12-01,AR+_lags,3,0.07909954937243766,-0.01320240820092966
2008-12-01,AR_ranks,3,0.0823357039120641,-0.01320240820092966
2009-01-01,RW,3,-0.0008909274214152774,-0.014653598086574368
2009-01-01,AR(1) on YoY,3,0.0005267467047236897,-0.014653598086574368
2009-01-01,AR_lags,3,0.02122412026295756,-0.014653598086574368
2009-01-01,AR+_lags,3,0.01961026336697862,-0.014653598086574368
2009-01-01,AR_ranks,3,0.02122368234614261,-0.014653598086574368
2009-02-01,RW,3,-0.007396794565295295,-0.08861872569788283
2009-02-01,AR(1) on YoY,3,-0.005130453218393298,-0.08861872569788283
2009-02-01,AR_lags,3,-0.044128761107135,-0.08861872569788283
2009-02-01,AR+_lags,3,-0.041679978833875066,-0.08861872569788283
2009-02-01,AR_ranks,3,-0.050753450957879476,-0.08861872569788283
2009-03-01,RW,3,-0.01320240820092966,-0.1371130821483065
2009-03-01,AR(1) on YoY,3,-0.01000041486763602,-0.1371130821483065
2009-03-01,AR_lags,3,-0.08999137678057385,-0.1371130821483065
2009-03-01,AR+_lags,3,-0.08216274620556707,-0.1371130821483065
2009-03-01,AR_ranks,3,-0.09526997109665612,-0.1371130821483065
2009-04-01,RW,3,-0.014653598086574368,-0.18690004583277187
2009-04-01,AR(1) on YoY,3,-0.011264726731573907,-0.18690004583277187
2009-04-01,AR_lags,3,-0.15192280610094638,-0.18690004583277187
2009-04-01,AR+_lags,3,-0.14401589615671423,-0.18690004583277187
2009-04-01,AR_ranks,3,-0.10839782782167817,-0.18690004583277187
2009-05-01,RW,3,-0.08861872569788283,-0.20409868140723506
2009-05-01,AR(1) on YoY,3,-0.07177988253478053,-0.20409868140723506
2009-05-01,AR_lags,3,-0.16539613782031976,-0.20409868140723506
2009-05-01,AR+_lags,3,-0.15463464784686717,-0.20409868140723506
2009-05-01,AR_ranks,3,-0.11502312751045657,-0.20409868140723506
2009-06-01,RW,3,-0.1371130821483065,-0.19626533701892304
2009-06-01,AR(1) on YoY,3,-0.11233688834517591,-0.19626533701892304
2009-06-01,AR_lags,3,-0.18358869684248003,-0.19626533701892304
2009-06-01,AR+_lags,3,-0.17888445251811672,-0.19626533701892304
2009-06-01,AR_ranks,3,-0.20399525844293603,-0.19626533701892304
2009-07-01,RW,3,-0.18690004583277187,-0.18569588963052533
2009-07-01,AR(1) on YoY,3,-0.1548561838479174,-0.18569588963052533
2009-07-01,AR_lags,3,-0.16654741889115346,-0.18569588963052533
2009-07-01,AR+_lags,3,-0.16393797900167145,-0.18569588963052533
2009-07-01,AR_ranks,3,-0.21631609483353847,-0.18569588963052533
2009-08-01,RW,3,-0.20409868140723506,-0.132612121775888
2009-08-01,AR(1) on YoY,3,-0.17309974960212685,-0.132612121775888
2009-08-01,AR_lags,3,-0.0904402872695602,-0.132612121775888
2009-08-01,AR+_lags,3,-0.1012920875745703,-0.132612121775888
2009-08-01,AR_ranks,3,-0.2385088898040428,-0.132612121775888
2009-09-01,RW,3,-0.19626533701892304,-0.10424289045053066
2009-09-01,AR(1) on YoY,3,-0.16992056444628834,-0.10424289045053066
2009-09-01,AR_lags,3,-0.05021336903853656,-0.10424289045053066
2009-09-01,AR+_lags,3,-0.0719369540160339,-0.10424289045053066
2009-09-01,AR_ranks,3,-0.23779176210232666,-0.10424289045053066
2009-10-01,RW,3,-0.18569588963052533,-0.08284400384393671
2009-10-01,AR(1) on YoY,3,-0.16212632795468876,-0.08284400384393671
2009-10-01,AR_lags,3,-0.04370936161936992,-0.08284400384393671
2009-10-01,AR+_lags,3,-0.06116141285019792,-0.08284400384393671
2009-10-01,AR_ranks,3,-0.2198365403592476,-0.08284400384393671
2009-11-01,RW,3,-0.132612121775888,-0.0794659170674376
2009-11-01,AR(1) on YoY,3,-0.11497422763099054,-0.0794659170674376
2009-11-01,AR_lags,3,-0.050475367351091,-0.0794659170674376
2009-11-01,AR+_lags,3,-0.06544004489146518,-0.0794659170674376
2009-11-01,AR_ranks,3,-0.17003295758730333,-0.0794659170674376
2009-12-01,RW,3,-0.10424289045053066,-0.08596672919090793
2009-12-01,AR(1) on YoY,3,-0.08913953681392033,-0.08596672919090793
2009-12-01,AR_lags,3,-0.06412829669461088,-0.08596672919090793
2009-12-01,AR+_lags,3,-0.07134490486254463,-0.08596672919090793
2009-12-01,AR_ranks,3,-0.09624258715313416,-0.08596672919090793
2010-01-01,RW,3,-0.08284400384393671,-0.10318885863884741
2010-01-01,AR(1) on YoY,3,-0.06971853854837429,-0.10318885863884741
2010-01-01,AR_lags,3,-0.08378014247753253,-0.10318885863884741
2010-01-01,AR+_lags,3,-0.08619267775947645,-0.10318885863884741
2010-01-01,AR_ranks,3,-0.0918977633699899,-0.10318885863884741
2010-02-01,RW,3,-0.0794659170674376,-0.0849366637548125
2010-02-01,AR(1) on YoY,3,-0.06644878146362233,-0.0849366637548125
2010-02-01,AR_lags,3,-0.05421744952998955,-0.0849366637548125
2010-02-01,AR+_lags,3,-0.055749127663401725,-0.0849366637548125
2010-02-01,AR_ranks,3,-0.07472527121826172,-0.0849366637548125
2010-03-01,RW,3,-0.08596672919090793,-0.08120011125033096
2010-03-01,AR(1) on YoY,3,-0.07171490074920507,-0.08120011125033096
2010-03-01,AR_lags,3,-0.045172172163423,-0.08120011125033096
2010-03-01,AR+_lags,3,-0.04778991225833452,-0.08120011125033096
2010-03-01,AR_ranks,3,-0.07462492585782139,-0.08120011125033096
2010-04-01,RW,3,-0.10318885863884741,-0.09845053226450833
2010-04-01,AR(1) on YoY,3,-0.08616930774594751,-0.09845053226450833
2010-04-01,AR_lags,3,-0.0639554245668746,-0.09845053226450833
2010-04-01,AR+_lags,3,-0.06445893889738932,-0.09845053226450833
2010-04-01,AR_ranks,3,-0.08619506408027502,-0.09845053226450833
2010-05-01,RW,3,-0.0849366637548125,-0.09902541601341704
2010-05-01,AR(1) on YoY,3,-0.07152839170294123,-0.09902541601341704
2010-05-01,AR_lags,3,-0.08063452773516121,-0.09902541601341704
2010-05-01,AR+_lags,3,-0.08179923447096879,-0.09902541601341704
2010-05-01,AR_ranks,3,-0.10720646362906046,-0.09902541601341704
2010-06-01,RW,3,-0.08120011125033096,-0.10781071329907614
2010-06-01,AR(1) on YoY,3,-0.06858886325671604,-0.10781071329907614
2010-06-01,AR_lags,3,-0.061581396849864044,-0.10781071329907614
2010-06-01,AR+_lags,3,-0.06311784881372287,-0.10781071329907614
2010-06-01,AR_ranks,3,-0.08650390795730037,-0.10781071329907614
2010-07-01,RW,3,-0.09845053226450833,-0.07065242789866162
2010-07-01,AR(1) on YoY,3,-0.08285312927761453,-0.07065242789866162
2010-07-01,AR_lags,3,-0.0571603902531265,-0.07065242789866162
2010-07-01,AR+_lags,3,-0.05753201159586632,-0.07065242789866162
2010-07-01,AR_ranks,3,-0.08361598328589293,-0.07065242789866162
2010-08-01,RW,3,-0.09902541601341704,-0.06439793851521862
2010-08-01,AR(1) on YoY,3,-0.08368520741467579,-0.06439793851521862
2010-08-01,AR_lags,3,-0.0787774455289494,-0.06439793851521862
2010-08-01,AR+_lags,3,-0.08013891162294626,-0.06439793851521862
2010-08-01,AR_ranks,3,-0.10916194218666324,-0.06439793851521862
2010-09-01,RW,3,-0.10781071329907614,-0.05707284578795324
2010-09-01,AR(1) on YoY,3,-0.09140983801263297,-0.05707284578795324
